nu_cm1,R_clean,R_noisy
3371.00000000,0.19875031,0.19875031
3372.00000000,0.19693929,0.19693929
3373.00000000,0.19512908,0.19512908
3374.00000000,0.19332171,0.19332171
3375.00000000,0.19151916,0.19151916
3376.00000000,0.18972342,0.18972342
3377.00000000,0.18793649,0.18793649
3378.00000000,0.18616033,0.18616033
3379.00000000,0.18439690,0.18439690
3380.00000000,0.18264816,0.18264816
3381.00000000,0.18091604,0.18091604
3382.00000000,0.17920243,0.17920243
3383.00000000,0.17750925,0.17750925
3384.00000000,0.17583836,0.17583836
3385.00000000,0.17419159,0.17419159
3386.00000000,0.17257077,0.17257077
3387.00000000,0.17097769,0.17097769
3388.00000000,0.16941410,0.16941410
3389.00000000,0.16788173,0.16788173
3390.00000000,0.16638227,0.16638227
3391.00000000,0.16491737,0.16491737
3392.00000000,0.16348864,0.16348864
3393.00000000,0.16209767,0.16209767
3394.00000000,0.16074597,0.16074597
3395.00000000,0.15943505,0.15943505
3396.00000000,0.15816634,0.15816634
3397.00000000,0.15694125,0.15694125
3398.00000000,0.15576112,0.15576112
3399.00000000,0.15462725,0.15462725
3400.00000000,0.15354089,0.15354089
3401.00000000,0.15250323,0.15250323
3402.00000000,0.15151542,0.15151542
3403.00000000,0.15057854,0.15057854
3404.00000000,0.14969362,0.14969362
3405.00000000,0.14886164,0.14886164
3406.00000000,0.14808350,0.14808350
3407.00000000,0.14736006,0.14736006
3408.00000000,0.14669213,0.14669213
3409.00000000,0.14608042,0.14608042
3410.00000000,0.14552561,0.14552561
3411.00000000,0.14502830,0.14502830
3412.00000000,0.14458905,0.14458905
3413.00000000,0.14420832,0.14420832
3414.00000000,0.14388655,0.14388655
3415.00000000,0.14362407,0.14362407
3416.00000000,0.14342116,0.14342116
3417.00000000,0.14327806,0.14327806
3418.00000000,0.14319492,0.14319492
3419.00000000,0.14317181,0.14317181
3420.00000000,0.14320876,0.14320876
3421.00000000,0.14330572,0.14330572
3422.00000000,0.14346259,0.14346259
3423.00000000,0.14367919,0.14367919
3424.00000000,0.14395526,0.14395526
3425.00000000,0.14429051,0.14429051
3426.00000000,0.14468456,0.14468456
3427.00000000,0.14513696,0.14513696
3428.00000000,0.14564722,0.14564722
3429.00000000,0.14621477,0.14621477
3430.00000000,0.14683897,0.14683897
3431.00000000,0.14751914,0.14751914
3432.00000000,0.14825452,0.14825452
3433.00000000,0.14904430,0.14904430
3434.00000000,0.14988760,0.14988760
3435.00000000,0.15078348,0.15078348
3436.00000000,0.15173096,0.15173096
3437.00000000,0.15272898,0.15272898
3438.00000000,0.15377645,0.15377645
3439.00000000,0.15487220,0.15487220
3440.00000000,0.15601503,0.15601503
3441.00000000,0.15720366,0.15720366
3442.00000000,0.15843679,0.15843679
3443.00000000,0.15971306,0.15971306
3444.00000000,0.16103104,0.16103104
3445.00000000,0.16238930,0.16238930
3446.00000000,0.16378633,0.16378633
3447.00000000,0.16522058,0.16522058
3448.00000000,0.16669047,0.16669047
3449.00000000,0.16819439,0.16819439
3450.00000000,0.16973067,0.16973067
3451.00000000,0.17129761,0.17129761
3452.00000000,0.17289349,0.17289349
3453.00000000,0.17451656,0.17451656
3454.00000000,0.17616501,0.17616501
3455.00000000,0.17783703,0.17783703
3456.00000000,0.17953078,0.17953078
3457.00000000,0.18124439,0.18124439
3458.00000000,0.18297597,0.18297597
3459.00000000,0.18472361,0.18472361
3460.00000000,0.18648540,0.18648540
3461.00000000,0.18825938,0.18825938
3462.00000000,0.19004360,0.19004360
3463.00000000,0.19183611,0.19183611
3464.00000000,0.19363492,0.19363492
3465.00000000,0.19543805,0.19543805
3466.00000000,0.19724352,0.19724352
3467.00000000,0.19904934,0.19904934
3468.00000000,0.20085353,0.20085353
3469.00000000,0.20265409,0.20265409
3470.00000000,0.20444905,0.20444905
3471.00000000,0.20623643,0.20623643
3472.00000000,0.20801427,0.20801427
3473.00000000,0.20978061,0.20978061
3474.00000000,0.21153351,0.21153351
3475.00000000,0.21327104,0.21327104
3476.00000000,0.21499129,0.21499129
3477.00000000,0.21669238,0.21669238
3478.00000000,0.21837242,0.21837242
3479.00000000,0.22002958,0.22002958
3480.00000000,0.22166203,0.22166203
3481.00000000,0.22326798,0.22326798
3482.00000000,0.22484568,0.22484568
3483.00000000,0.22639337,0.22639337
3484.00000000,0.22790938,0.22790938
3485.00000000,0.22939203,0.22939203
3486.00000000,0.23083969,0.23083969
3487.00000000,0.23225079,0.23225079
3488.00000000,0.23362376,0.23362376
3489.00000000,0.23495711,0.23495711
3490.00000000,0.23624938,0.23624938
3491.00000000,0.23749914,0.23749914
3492.00000000,0.23870504,0.23870504
3493.00000000,0.23986574,0.23986574
3494.00000000,0.24097998,0.24097998
3495.00000000,0.24204654,0.24204654
3496.00000000,0.24306426,0.24306426
3497.00000000,0.24403201,0.24403201
3498.00000000,0.24494876,0.24494876
3499.00000000,0.24581348,0.24581348
3500.00000000,0.24662525,0.24662525
3501.00000000,0.24738316,0.24738316
3502.00000000,0.24808641,0.24808641
3503.00000000,0.24873423,0.24873423
3504.00000000,0.24932590,0.24932590
3505.00000000,0.24986080,0.24986080
3506.00000000,0.25033833,0.25033833
3507.00000000,0.25075799,0.25075799
3508.00000000,0.25111931,0.25111931
3509.00000000,0.25142193,0.25142193
3510.00000000,0.25166550,0.25166550
3511.00000000,0.25184977,0.25184977
3512.00000000,0.25197455,0.25197455
3513.00000000,0.25203971,0.25203971
3514.00000000,0.25204520,0.25204520
3515.00000000,0.25199101,0.25199101
3516.00000000,0.25187721,0.25187721
3517.00000000,0.25170395,0.25170395
3518.00000000,0.25147141,0.25147141
3519.00000000,0.25117988,0.25117988
3520.00000000,0.25082967,0.25082967
3521.00000000,0.25042119,0.25042119
3522.00000000,0.24995489,0.24995489
3523.00000000,0.24943131,0.24943131
3524.00000000,0.24885101,0.24885101
3525.00000000,0.24821467,0.24821467
3526.00000000,0.24752297,0.24752297
3527.00000000,0.24677671,0.24677671
3528.00000000,0.24597670,0.24597670
3529.00000000,0.24512385,0.24512385
3530.00000000,0.24421909,0.24421909
3531.00000000,0.24326344,0.24326344
3532.00000000,0.24225795,0.24225795
3533.00000000,0.24120374,0.24120374
3534.00000000,0.24010199,0.24010199
3535.00000000,0.23895391,0.23895391
3536.00000000,0.23776077,0.23776077
3537.00000000,0.23652391,0.23652391
3538.00000000,0.23524469,0.23524469
3539.00000000,0.23392452,0.23392452
3540.00000000,0.23256488,0.23256488
3541.00000000,0.23116726,0.23116726
3542.00000000,0.22973321,0.22973321
3543.00000000,0.22826431,0.22826431
3544.00000000,0.22676220,0.22676220
3545.00000000,0.22522854,0.22522854
3546.00000000,0.22366501,0.22366501
3547.00000000,0.22207335,0.22207335
3548.00000000,0.22045532,0.22045532
3549.00000000,0.21881270,0.21881270
3550.00000000,0.21714731,0.21714731
3551.00000000,0.21546099,0.21546099
3552.00000000,0.21375561,0.21375561
3553.00000000,0.21203303,0.21203303
3554.00000000,0.21029518,0.21029518
3555.00000000,0.20854396,0.20854396
3556.00000000,0.20678131,0.20678131
3557.00000000,0.20500917,0.20500917
3558.00000000,0.20322950,0.20322950
3559.00000000,0.20144426,0.20144426
3560.00000000,0.19965543,0.19965543
3561.00000000,0.19786496,0.19786496
3562.00000000,0.19607485,0.19607485
3563.00000000,0.19428706,0.19428706
3564.00000000,0.19250357,0.19250357
3565.00000000,0.19072633,0.19072633
3566.00000000,0.18895731,0.18895731
3567.00000000,0.18719847,0.18719847
3568.00000000,0.18545173,0.18545173
3569.00000000,0.18371902,0.18371902
3570.00000000,0.18200225,0.18200225
3571.00000000,0.18030332,0.18030332
3572.00000000,0.17862408,0.17862408
3573.00000000,0.17696640,0.17696640
3574.00000000,0.17533210,0.17533210
3575.00000000,0.17372297,0.17372297
3576.00000000,0.17214080,0.17214080
3577.00000000,0.17058731,0.17058731
3578.00000000,0.16906422,0.16906422
3579.00000000,0.16757321,0.16757321
3580.00000000,0.16611592,0.16611592
3581.00000000,0.16469395,0.16469395
3582.00000000,0.16330886,0.16330886
3583.00000000,0.16196217,0.16196217
3584.00000000,0.16065538,0.16065538
3585.00000000,0.15938991,0.15938991
3586.00000000,0.15816715,0.15816715
3587.00000000,0.15698846,0.15698846
3588.00000000,0.15585512,0.15585512
3589.00000000,0.15476838,0.15476838
3590.00000000,0.15372943,0.15372943
3591.00000000,0.15273942,0.15273942
3592.00000000,0.15179943,0.15179943
3593.00000000,0.15091049,0.15091049
3594.00000000,0.15007358,0.15007358
3595.00000000,0.14928962,0.14928962
3596.00000000,0.14855947,0.14855947
3597.00000000,0.14788392,0.14788392
3598.00000000,0.14726371,0.14726371
3599.00000000,0.14669954,0.14669954
3600.00000000,0.14619200,0.14619200
3601.00000000,0.14574166,0.14574166
3602.00000000,0.14534902,0.14534902
3603.00000000,0.14501449,0.14501449
3604.00000000,0.14473844,0.14473844
3605.00000000,0.14452117,0.14452117
3606.00000000,0.14436292,0.14436292
3607.00000000,0.14426386,0.14426386
3608.00000000,0.14422409,0.14422409
3609.00000000,0.14424365,0.14424365
3610.00000000,0.14432252,0.14432252
3611.00000000,0.14446060,0.14446060
3612.00000000,0.14465775,0.14465775
3613.00000000,0.14491373,0.14491373
3614.00000000,0.14522826,0.14522826
3615.00000000,0.14560100,0.14560100
3616.00000000,0.14603152,0.14603152
3617.00000000,0.14651936,0.14651936
3618.00000000,0.14706396,0.14706396
3619.00000000,0.14766473,0.14766473
3620.00000000,0.14832101,0.14832101
3621.00000000,0.14903206,0.14903206
3622.00000000,0.14979710,0.14979710
3623.00000000,0.15061529,0.15061529
3624.00000000,0.15148572,0.15148572
3625.00000000,0.15240742,0.15240742
3626.00000000,0.15337939,0.15337939
3627.00000000,0.15440056,0.15440056
3628.00000000,0.15546978,0.15546978
3629.00000000,0.15658589,0.15658589
3630.00000000,0.15774765,0.15774765
3631.00000000,0.15895379,0.15895379
3632.00000000,0.16020297,0.16020297
3633.00000000,0.16149382,0.16149382
3634.00000000,0.16282491,0.16282491
3635.00000000,0.16419478,0.16419478
3636.00000000,0.16560192,0.16560192
3637.00000000,0.16704477,0.16704477
3638.00000000,0.16852176,0.16852176
3639.00000000,0.17003125,0.17003125
3640.00000000,0.17157159,0.17157159
3641.00000000,0.17314107,0.17314107
3642.00000000,0.17473797,0.17473797
3643.00000000,0.17636053,0.17636053
3644.00000000,0.17800697,0.17800697
3645.00000000,0.17967547,0.17967547
3646.00000000,0.18136420,0.18136420
3647.00000000,0.18307130,0.18307130
3648.00000000,0.18479490,0.18479490
3649.00000000,0.18653310,0.18653310
3650.00000000,0.18828398,0.18828398
3651.00000000,0.19004563,0.19004563
3652.00000000,0.19181610,0.19181610
3653.00000000,0.19359345,0.19359345
3654.00000000,0.19537573,0.19537573
3655.00000000,0.19716098,0.19716098
3656.00000000,0.19894723,0.19894723
3657.00000000,0.20073253,0.20073253
3658.00000000,0.20251491,0.20251491
3659.00000000,0.20429241,0.20429241
3660.00000000,0.20606308,0.20606308
3661.00000000,0.20782498,0.20782498
3662.00000000,0.20957618,0.20957618
3663.00000000,0.21131475,0.21131475
3664.00000000,0.21303877,0.21303877
3665.00000000,0.21474637,0.21474637
3666.00000000,0.21643566,0.21643566
3667.00000000,0.21810480,0.21810480
3668.00000000,0.21975194,0.21975194
3669.00000000,0.22137529,0.22137529
3670.00000000,0.22297307,0.22297307
3671.00000000,0.22454351,0.22454351
3672.00000000,0.22608491,0.22608491
3673.00000000,0.22759557,0.22759557
3674.00000000,0.22907383,0.22907383
3675.00000000,0.23051807,0.23051807
3676.00000000,0.23192672,0.23192672
3677.00000000,0.23329822,0.23329822
3678.00000000,0.23463109,0.23463109
3679.00000000,0.23592385,0.23592385
3680.00000000,0.23717509,0.23717509
3681.00000000,0.23838345,0.23838345
3682.00000000,0.23954761,0.23954761
3683.00000000,0.24066628,0.24066628
3684.00000000,0.24173825,0.24173825
3685.00000000,0.24276234,0.24276234
3686.00000000,0.24373744,0.24373744
3687.00000000,0.24466248,0.24466248
3688.00000000,0.24553646,0.24553646
3689.00000000,0.24635841,0.24635841
3690.00000000,0.24712745,0.24712745
3691.00000000,0.24784274,0.24784274
3692.00000000,0.24850349,0.24850349
3693.00000000,0.24910899,0.24910899
3694.00000000,0.24965859,0.24965859
3695.00000000,0.25015168,0.25015168
3696.00000000,0.25058774,0.25058774
3697.00000000,0.25096629,0.25096629
3698.00000000,0.25128692,0.25128692
3699.00000000,0.25154929,0.25154929
3700.00000000,0.25175313,0.25175313
3701.00000000,0.25189821,0.25189821
3702.00000000,0.25198438,0.25198438
3703.00000000,0.25201157,0.25201157
3704.00000000,0.25197974,0.25197974
3705.00000000,0.25188894,0.25188894
3706.00000000,0.25173929,0.25173929
3707.00000000,0.25153095,0.25153095
3708.00000000,0.25126416,0.25126416
3709.00000000,0.25093923,0.25093923
3710.00000000,0.25055651,0.25055651
3711.00000000,0.25011645,0.25011645
3712.00000000,0.24961952,0.24961952
3713.00000000,0.24906630,0.24906630
3714.00000000,0.24845739,0.24845739
3715.00000000,0.24779347,0.24779347
3716.00000000,0.24707528,0.24707528
3717.00000000,0.24630362,0.24630362
3718.00000000,0.24547934,0.24547934
3719.00000000,0.24460336,0.24460336
3720.00000000,0.24367666,0.24367666
3721.00000000,0.24270025,0.24270025
3722.00000000,0.24167521,0.24167521
3723.00000000,0.24060270,0.24060270
3724.00000000,0.23948388,0.23948388
3725.00000000,0.23832000,0.23832000
3726.00000000,0.23711234,0.23711234
3727.00000000,0.23586224,0.23586224
3728.00000000,0.23457109,0.23457109
3729.00000000,0.23324030,0.23324030
3730.00000000,0.23187134,0.23187134
3731.00000000,0.23046574,0.23046574
3732.00000000,0.22902503,0.22902503
3733.00000000,0.22755082,0.22755082
3734.00000000,0.22604472,0.22604472
3735.00000000,0.22450840,0.22450840
3736.00000000,0.22294355,0.22294355
3737.00000000,0.22135190,0.22135190
3738.00000000,0.21973520,0.21973520
3739.00000000,0.21809524,0.21809524
3740.00000000,0.21643383,0.21643383
3741.00000000,0.21475279,0.21475279
3742.00000000,0.21305398,0.21305398
3743.00000000,0.21133926,0.21133926
3744.00000000,0.20961054,0.20961054
3745.00000000,0.20786971,0.20786971
3746.00000000,0.20611868,0.20611868
3747.00000000,0.20435940,0.20435940
3748.00000000,0.20259379,0.20259379
3749.00000000,0.20082381,0.20082381
3750.00000000,0.19905139,0.19905139
3751.00000000,0.19727849,0.19727849
3752.00000000,0.19550706,0.19550706
3753.00000000,0.19373906,0.19373906
3754.00000000,0.19197641,0.19197641
3755.00000000,0.19022108,0.19022108
3756.00000000,0.18847498,0.18847498
3757.00000000,0.18674004,0.18674004
3758.00000000,0.18501816,0.18501816
3759.00000000,0.18331124,0.18331124
3760.00000000,0.18162116,0.18162116
3761.00000000,0.17994978,0.17994978
3762.00000000,0.17829892,0.17829892
3763.00000000,0.17667042,0.17667042
3764.00000000,0.17506605,0.17506605
3765.00000000,0.17348758,0.17348758
3766.00000000,0.17193675,0.17193675
3767.00000000,0.17041526,0.17041526
3768.00000000,0.16892478,0.16892478
3769.00000000,0.16746695,0.16746695
3770.00000000,0.16604337,0.16604337
3771.00000000,0.16465560,0.16465560
3772.00000000,0.16330517,0.16330517
3773.00000000,0.16199356,0.16199356
3774.00000000,0.16072222,0.16072222
3775.00000000,0.15949253,0.15949253
3776.00000000,0.15830584,0.15830584
3777.00000000,0.15716347,0.15716347
3778.00000000,0.15606665,0.15606665
3779.00000000,0.15501661,0.15501661
3780.00000000,0.15401447,0.15401447
3781.00000000,0.15306136,0.15306136
3782.00000000,0.15215830,0.15215830
3783.00000000,0.15130630,0.15130630
3784.00000000,0.15050628,0.15050628
3785.00000000,0.14975912,0.14975912
3786.00000000,0.14906564,0.14906564
3787.00000000,0.14842659,0.14842659
3788.00000000,0.14784269,0.14784269
3789.00000000,0.14731455,0.14731455
3790.00000000,0.14684278,0.14684278
3791.00000000,0.14642787,0.14642787
3792.00000000,0.14607028,0.14607028
3793.00000000,0.14577040,0.14577040
3794.00000000,0.14552855,0.14552855
3795.00000000,0.14534501,0.14534501
3796.00000000,0.14521996,0.14521996
3797.00000000,0.14515355,0.14515355
3798.00000000,0.14514583,0.14514583
3799.00000000,0.14519682,0.14519682
3800.00000000,0.14530646,0.14530646
3801.00000000,0.14547462,0.14547462
3802.00000000,0.14570111,0.14570111
3803.00000000,0.14598569,0.14598569
3804.00000000,0.14632803,0.14632803
3805.00000000,0.14672776,0.14672776
3806.00000000,0.14718443,0.14718443
3807.00000000,0.14769754,0.14769754
3808.00000000,0.14826652,0.14826652
3809.00000000,0.14889075,0.14889075
3810.00000000,0.14956953,0.14956953
3811.00000000,0.15030211,0.15030211
3812.00000000,0.15108770,0.15108770
3813.00000000,0.15192541,0.15192541
3814.00000000,0.15281434,0.15281434
3815.00000000,0.15375349,0.15375349
3816.00000000,0.15474184,0.15474184
3817.00000000,0.15577830,0.15577830
3818.00000000,0.15686172,0.15686172
3819.00000000,0.15799091,0.15799091
3820.00000000,0.15916464,0.15916464
3821.00000000,0.16038160,0.16038160
3822.00000000,0.16164047,0.16164047
3823.00000000,0.16293985,0.16293985
3824.00000000,0.16427831,0.16427831
3825.00000000,0.16565439,0.16565439
3826.00000000,0.16706657,0.16706657
3827.00000000,0.16851330,0.16851330
3828.00000000,0.16999299,0.16999299
3829.00000000,0.17150400,0.17150400
3830.00000000,0.17304469,0.17304469
3831.00000000,0.17461336,0.17461336
3832.00000000,0.17620828,0.17620828
3833.00000000,0.17782770,0.17782770
3834.00000000,0.17946985,0.17946985
3835.00000000,0.18113291,0.18113291
3836.00000000,0.18281506,0.18281506
3837.00000000,0.18451447,0.18451447
3838.00000000,0.18622924,0.18622924
3839.00000000,0.18795752,0.18795752
3840.00000000,0.18969739,0.18969739
3841.00000000,0.19144695,0.19144695
3842.00000000,0.19320428,0.19320428
3843.00000000,0.19496745,0.19496745
3844.00000000,0.19673452,0.19673452
3845.00000000,0.19850356,0.19850356
3846.00000000,0.20027262,0.20027262
3847.00000000,0.20203976,0.20203976
3848.00000000,0.20380305,0.20380305
3849.00000000,0.20556054,0.20556054
3850.00000000,0.20731032,0.20731032
3851.00000000,0.20905046,0.20905046
3852.00000000,0.21077906,0.21077906
3853.00000000,0.21249422,0.21249422
3854.00000000,0.21419405,0.21419405
3855.00000000,0.21587670,0.21587670
3856.00000000,0.21754033,0.21754033
3857.00000000,0.21918310,0.21918310
3858.00000000,0.22080322,0.22080322
3859.00000000,0.22239892,0.22239892
3860.00000000,0.22396844,0.22396844
3861.00000000,0.22551006,0.22551006
3862.00000000,0.22702211,0.22702211
3863.00000000,0.22850292,0.22850292
3864.00000000,0.22995086,0.22995086
3865.00000000,0.23136437,0.23136437
3866.00000000,0.23274188,0.23274188
3867.00000000,0.23408190,0.23408190
3868.00000000,0.23538295,0.23538295
3869.00000000,0.23664362,0.23664362
3870.00000000,0.23786252,0.23786252
3871.00000000,0.23903832,0.23903832
3872.00000000,0.24016974,0.24016974
3873.00000000,0.24125555,0.24125555
3874.00000000,0.24229454,0.24229454
3875.00000000,0.24328560,0.24328560
3876.00000000,0.24422764,0.24422764
3877.00000000,0.24511963,0.24511963
3878.00000000,0.24596060,0.24596060
3879.00000000,0.24674963,0.24674963
3880.00000000,0.24748586,0.24748586
3881.00000000,0.24816850,0.24816850
3882.00000000,0.24879679,0.24879679
3883.00000000,0.24937006,0.24937006
3884.00000000,0.24988769,0.24988769
3885.00000000,0.25034911,0.25034911
3886.00000000,0.25075383,0.25075383
3887.00000000,0.25110140,0.25110140
3888.00000000,0.25139145,0.25139145
3889.00000000,0.25162368,0.25162368
3890.00000000,0.25179784,0.25179784
3891.00000000,0.25191373,0.25191373
3892.00000000,0.25197125,0.25197125
3893.00000000,0.25197033,0.25197033
3894.00000000,0.25191099,0.25191099
3895.00000000,0.25179330,0.25179330
3896.00000000,0.25161739,0.25161739
3897.00000000,0.25138347,0.25138347
3898.00000000,0.25109180,0.25109180
3899.00000000,0.25074270,0.25074270
3900.00000000,0.25033658,0.25033658
3901.00000000,0.24987388,0.24987388
3902.00000000,0.24935512,0.24935512
3903.00000000,0.24878087,0.24878087
3904.00000000,0.24815177,0.24815177
3905.00000000,0.24746853,0.24746853
3906.00000000,0.24673189,0.24673189
3907.00000000,0.24594268,0.24594268
3908.00000000,0.24510177,0.24510177
3909.00000000,0.24421009,0.24421009
3910.00000000,0.24326862,0.24326862
3911.00000000,0.24227841,0.24227841
3912.00000000,0.24124054,0.24124054
3913.00000000,0.24015617,0.24015617
3914.00000000,0.23902649,0.23902649
3915.00000000,0.23785276,0.23785276
3916.00000000,0.23663625,0.23663625
3917.00000000,0.23537833,0.23537833
3918.00000000,0.23408036,0.23408036
3919.00000000,0.23274379,0.23274379
3920.00000000,0.23137009,0.23137009
3921.00000000,0.22996077,0.22996077
3922.00000000,0.22851738,0.22851738
3923.00000000,0.22704152,0.22704152
3924.00000000,0.22553481,0.22553481
3925.00000000,0.22399890,0.22399890
3926.00000000,0.22243550,0.22243550
3927.00000000,0.22084631,0.22084631
3928.00000000,0.21923310,0.21923310
3929.00000000,0.21759764,0.21759764
3930.00000000,0.21594171,0.21594171
3931.00000000,0.21426716,0.21426716
3932.00000000,0.21257582,0.21257582
3933.00000000,0.21086955,0.21086955
3934.00000000,0.20915022,0.20915022
3935.00000000,0.20741974,0.20741974
3936.00000000,0.20568000,0.20568000
3937.00000000,0.20393291,0.20393291
3938.00000000,0.20218039,0.20218039
3939.00000000,0.20042438,0.20042438
3940.00000000,0.19866680,0.19866680
3941.00000000,0.19690959,0.19690959
3942.00000000,0.19515467,0.19515467
3943.00000000,0.19340397,0.19340397
3944.00000000,0.19165943,0.19165943
3945.00000000,0.18992294,0.18992294
3946.00000000,0.18819643,0.18819643
3947.00000000,0.18648179,0.18648179
3948.00000000,0.18478090,0.18478090
3949.00000000,0.18309563,0.18309563
3950.00000000,0.18142783,0.18142783
3951.00000000,0.17977934,0.17977934
3952.00000000,0.17815195,0.17815195
3953.00000000,0.17654747,0.17654747
3954.00000000,0.17496765,0.17496765
3955.00000000,0.17341422,0.17341422
3956.00000000,0.17188889,0.17188889
3957.00000000,0.17039334,0.17039334
3958.00000000,0.16892920,0.16892920
3959.00000000,0.16749808,0.16749808
3960.00000000,0.16610156,0.16610156
3961.00000000,0.16474116,0.16474116
3962.00000000,0.16341837,0.16341837
3963.00000000,0.16213466,0.16213466
3964.00000000,0.16089142,0.16089142
3965.00000000,0.15969001,0.15969001
3966.00000000,0.15853177,0.15853177
3967.00000000,0.15741794,0.15741794
3968.00000000,0.15634977,0.15634977
3969.00000000,0.15532841,0.15532841
3970.00000000,0.15435498,0.15435498
3971.00000000,0.15343056,0.15343056
3972.00000000,0.15255615,0.15255615
3973.00000000,0.15173271,0.15173271
3974.00000000,0.15096115,0.15096115
3975.00000000,0.15024231,0.15024231
3976.00000000,0.14957697,0.14957697
3977.00000000,0.14896586,0.14896586
3978.00000000,0.14840965,0.14840965
3979.00000000,0.14790895,0.14790895
3980.00000000,0.14746430,0.14746430
3981.00000000,0.14707620,0.14707620
3982.00000000,0.14674506,0.14674506
3983.00000000,0.14647124,0.14647124
3984.00000000,0.14625505,0.14625505
3985.00000000,0.14609671,0.14609671
3986.00000000,0.14599639,0.14599639
3987.00000000,0.14595422,0.14595422
3988.00000000,0.14597021,0.14597021
3989.00000000,0.14604437,0.14604437
3990.00000000,0.14617660,0.14617660
3991.00000000,0.14636675,0.14636675
3992.00000000,0.14661462,0.14661462
3993.00000000,0.14691992,0.14691992
3994.00000000,0.14728233,0.14728233
3995.00000000,0.14770143,0.14770143
3996.00000000,0.14817677,0.14817677
3997.00000000,0.14870782,0.14870782
3998.00000000,0.14929400,0.14929400
3999.00000000,0.14993467,0.14993467
4000.00000000,0.15062910,0.15062910
